Accident_Index,Longitude,Latitude,SV,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Vehicle1_Type,Vehicle2_Type,Vehicle3_Type,Vehicle1_Manoeuvre,Vehicle2_Manoeuvre,Vehicle3_Manoeuvre,Vehicle1_Location-Restricted_Lane,Vehicle2_Location-Restricted_Lane,Vehicle3_Location-Restricted_Lane,Junction1_Location,Junction2_Location,Junction3_Location,Skidding1_and_Overturning,Skidding2_and_Overturning,Skidding3_and_Overturning,Hit_Object_in_Carriageway1,Hit_Object_in_Carriageway2,Hit_Object_in_Carriageway3,Vehicle1_Leaving_Carriageway,Vehicle2_Leaving_Carriageway,Vehicle3_Leaving_Carriageway,Hit_Object_off_Carriageway1,Hit_Object_off_Carriageway2,Hit_Object_off_Carriageway3,1st_Point_of_Impact1,1st_Point_of_Impact2,1st_Point_of_Impact3,Was_Vehicle 1_Left_Hand_Drive?,Was_Vehicle2_Left_Hand_Drive?,Was_Vehicle 3_Left_Hand_Drive?,Journey_Purpose_of_Driver1,Journey_Purpose_of_Driver2,Journey_Purpose_of_Driver3,Sex_of_Driver1,Sex_of_Driver2,Sex_of_Driver3,Age_Band_of_Driver1,Age_Band_of_Driver2,Age_Band_of_Driver3,Age_of_Vehicle1,Age_of_Vehicle2,Age_of_Vehicle3
201604EG16224,-2.397869,53.859881,1,2,2,2,1.35,3,6,40,0,0,0,0,0,4,1,2,0,0,2,9,20,0,16,17,0,10,10,0,9,9,0,6,6,0,13,13,0,9,1,0,12,10,0,1,1,0,1,1,0,6,1,0,1,1,0,6,7,0,14,4,0
201604SA16206,-2.644854,53.764881,1,1,4,4,18.38,3,3,40,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,10,0,0
201604SA16363,-2.728904,53.730153,1,2,2,2,0.50,6,6,40,3,4,6,0,0,4,1,1,0,0,2,9,8,0,17,2,0,10,10,0,2,1,0,5,6,0,13,13,0,1,9,0,4,12,0,1,3,0,1,1,0,6,1,0,1,1,0,6,7,0,19,14,0
201604SA16549,-2.785225,53.726562,1,1,1,6,17.25,6,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,5,0,0,13,0,0
201604SA16574,-2.696292,53.728819,1,2,1,4,16.25,6,6,30,3,4,6,0,0,4,1,1,0,0,1,10,5,0,9,18,0,10,10,0,6,1,0,6,1,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,1,2,0,1,1,0,8,5,0,7,18,0
201604SC16109,-2.705153,53.669533,1,1,2,5,22.56,6,6,60,0,0,0,0,0,6,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,4,0,0,1,0,0,1,0,0,6,0,0,2,0,0,5,0,0,10,0,0
201604SC16164,-2.639164,53.689858,1,3,6,1,14.45,3,6,40,3,4,6,0,4,1,1,1,0,0,1,9,5,9,9,18,10,10,10,10,6,1,1,6,2,6,13,13,13,9,9,9,12,12,12,3,1,1,1,1,1,6,6,6,2,1,2,7,5,6,2,17,6
201604SC16215,-2.608921,53.650916,1,1,1,6,3.36,1,3,70,0,0,0,0,0,6,1,2,4,0,2,21,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,0,0,1,0,0
201604SC16217,-2.690468,53.632316,1,1,1,3,13.45,1,3,70,9,4,6,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,9,0,0,2,0,0
201604SC16293,-2.676518,53.705652,1,1,1,2,13.27,1,3,70,0,0,0,0,0,1,1,1,0,0,2,19,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,5,0,0,6,0,0,3,0,0,1,0,0,1,0,0,1,0,0,8,0,0,11,0,0
201604WA16014,-3.032871,53.75057,1,1,1,1,22.55,3,6,30,6,2,4,0,5,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,0,2,0,0
201604WA16085,-2.98178,53.738326,1,1,1,1,6.10,4,6,30,0,0,0,0,0,4,5,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,7,0,0,2,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,12,0,0
201604WA16521,-3.044616,53.802153,1,4,1,4,19.15,3,6,30,0,0,0,0,0,4,1,2,0,0,1,9,3,9,6,18,18,10,10,10,9,9,9,6,2,6,13,13,13,9,9,9,1,12,12,3,1,5,1,1,1,6,6,6,2,1,1,6,6,7,2,4,9
201604WB16017,-2.796657,54.042064,1,1,1,2,12.45,3,1,30,1,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,4,0,0,6,0,0,13,0,0,3,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,7,0,0
201604WB16137,-2.577133,54.190718,1,2,2,7,19.50,3,6,60,0,0,0,0,0,6,1,1,0,3,2,9,19,0,18,13,0,10,10,0,9,9,0,6,6,0,13,1,0,1,9,0,12,12,0,1,1,0,1,1,0,6,6,0,2,1,0,7,7,0,1,8,0
201604WB16196,-2.796987,54.091227,1,2,2,2,13.44,3,6,40,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,2,2,0,11,11,0,15,6,0
201604WB16271,-2.861435,53.947332,1,4,1,5,10.49,3,6,60,0,0,0,0,0,1,1,1,0,0,2,5,5,17,16,3,10,10,10,10,9,9,9,1,6,6,13,13,13,9,9,9,12,12,12,1,2,5,1,1,1,6,6,1,1,1,1,9,7,8,5,13,9
201604WB16418,-2.880314,54.033392,1,1,1,7,6.53,3,6,60,0,0,0,0,0,4,1,2,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,1,0,0
201604WD16172,-3.04926,53.860448,1,1,2,1,14.25,3,6,30,0,0,0,0,0,1,1,1,0,0,1,3,0,0,18,0,0,10,0,0,9,0,0,2,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,8,0,0,11,0,0
2016051600582 ,-2.766388,53.400168,1,1,1,2,9.47,1,3,70,0,0,0,0,0,1,1,1,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,1,0,0
2016051601418 ,-3.08004,53.330377,1,2,2,4,17.0,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,9,0,9,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,6,11,0,8,5,0
2016051601579 ,-2.725411,53.487238,1,1,1,3,12.28,3,6,40,0,0,0,0,8,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,13,0,0
2016051601681 ,-3.000457,53.417124,1,1,1,6,9.39,6,6,30,0,0,0,0,0,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,7,0,0,1,0,0,8,0,0,1,0,0,1,0,0,6,0,0,2,0,0,11,0,0,11,0,0
2016051601917 ,-2.830473,53.430113,1,1,3,7,19.16,1,3,70,0,0,0,0,0,1,2,5,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,1,0,0,4,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,13,0,0
2016051602289 ,-2.800464,53.487137,1,1,1,4,21.35,4,6,40,0,0,0,0,0,1,1,1,0,0,2,5,0,0,16,0,0,10,0,0,9,0,0,1,0,0,13,0,0,7,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,11,0,0
2016051602392 ,-3.032095,53.526809,1,2,4,6,14.25,4,3,60,3,2,3,0,0,1,1,1,0,0,2,9,9,0,9,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,6,6,0,1,1,0,6,11,0,5,12,0
2016051603414 ,-3.033807,53.487441,1,2,3,6,13.20,6,6,30,3,4,6,0,0,1,1,1,0,0,1,9,19,0,18,18,0,10,10,0,4,2,0,6,6,0,13,13,0,1,9,0,1,12,0,3,3,0,1,1,0,6,1,0,1,1,0,10,4,0,4,3,0
2016051604037 ,-2.886889,53.488873,1,1,3,3,16.0,3,6,30,3,2,6,0,5,4,1,2,0,0,1,4,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,3,0,0
2016051604062 ,-2.694205,53.422111,1,2,4,5,17.26,6,6,50,0,0,0,0,0,6,1,2,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,1,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,6,8,0,10,15,0
2016051604105 ,-2.935371,53.441401,1,1,1,5,17.5,6,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,9,0,0,10,0,0
201606A022928,-2.212678,53.526346,1,1,1,5,17.40,3,6,30,3,4,6,0,4,7,1,2,0,0,1,11,0,0,18,0,0,2,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,0,0,5,0,0
201606E010635,-2.259652,53.420286,1,1,2,7,18.58,3,6,40,0,0,0,0,4,4,3,3,0,0,1,19,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,11,0,0
201606E012176,-2.210002,53.42442,1,1,1,1,18.15,6,6,30,0,0,0,0,0,4,2,2,0,0,1,10,0,0,5,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,12,0,0
201606E020507,-2.201124,53.466152,1,2,1,5,20.42,3,6,30,3,4,5,0,0,4,1,1,0,0,1,8,5,0,9,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,1,6,0,1,1,0,7,8,0,10,18,0
201606F014821,-2.277809,53.500281,1,1,1,7,17.45,5,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,17,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,0,0
201606F018873,-2.340915,53.50392,1,1,1,4,18.10,3,3,50,0,0,0,0,0,1,1,1,0,0,1,11,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,4,0,0
201606F024842,-2.257295,53.483464,1,1,1,7,3.5,3,6,30,6,2,3,0,5,4,1,2,0,0,1,8,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,7,0,0
201606J016440,-2.157262,53.422011,1,4,1,6,20.58,4,6,30,3,4,6,0,0,1,1,1,0,0,1,5,9,9,18,9,18,10,10,10,8,8,1,1,6,6,13,13,13,9,9,9,12,12,12,4,2,1,1,1,1,6,6,6,1,1,2,4,6,7,18,11,1
201606J023260,-2.196517,53.39158,1,2,1,5,0.49,5,6,30,0,0,0,0,0,4,1,1,0,1,1,9,9,0,18,18,0,10,10,0,9,9,0,1,6,0,13,13,0,7,9,0,1,12,0,3,5,0,1,1,0,6,1,0,1,1,0,6,7,0,11,4,0
201606K011270,-2.426892,53.581242,1,1,1,1,22.0,4,6,30,3,4,6,0,5,4,4,2,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,15,0,0
201606K011524,-2.426123,53.576921,1,1,1,5,18.0,3,6,30,3,2,3,0,5,4,9,2,0,0,1,11,0,0,7,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,2,0,0,9,0,0,16,0,0
201606K012794,-2.509767,53.554671,1,1,1,3,18.49,3,6,40,6,2,4,0,5,4,1,2,0,1,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,9,0,0,3,0,0
201606K016085,-2.531027,53.562363,1,1,1,7,11.5,3,6,30,0,0,0,0,8,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,2,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,6,0,0,13,0,0
201606K020619,-2.449616,53.559119,1,1,1,5,17.23,6,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,0,0
201606K021258,-2.549047,53.596789,1,1,2,4,1.54,3,6,30,0,0,0,0,0,4,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,5,0,0,13,0,0,1,0,0,10,0,0,1,0,0,1,0,0,6,0,0,3,0,0,6,0,0,15,0,0
201606K024011,-2.549591,53.603788,1,1,1,1,14.5,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,0,0,16,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,7,0,0,4,0,0
201606L018691,-2.592865,53.495169,1,2,1,2,2.35,3,6,40,0,0,0,0,0,4,4,1,0,0,2,3,8,0,13,18,0,10,10,0,9,9,0,6,6,0,10,13,0,1,9,0,4,12,0,5,5,0,1,1,0,6,6,0,1,1,0,6,8,0,8,11,0
201606L022798,-2.522718,53.504342,1,1,1,5,18.11,3,3,40,7,2,5,0,5,4,8,2,0,0,1,9,0,0,9,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,6,0,0,14,0,0
201606L023050,-2.634011,53.546356,1,1,1,7,9.5,6,6,30,6,4,6,0,0,1,1,2,0,0,1,11,0,0,7,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,8,0,0
201606L023563,-2.597062,53.476326,1,2,1,3,18.25,3,6,30,3,4,5,0,4,4,1,4,0,0,1,9,9,0,18,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,5,0,1,1,0,2,2,0,1,1,0,6,9,0,14,8,0
201606L024471,-2.592612,53.508438,1,1,1,6,16.41,3,6,30,0,0,0,0,0,4,9,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,13,0,0
201606M012016,-2.287796,53.461219,1,2,3,1,3.29,3,3,30,6,2,5,0,5,4,2,2,0,0,1,9,9,0,18,4,0,1,10,0,1,1,0,6,2,0,7,13,0,9,9,0,3,12,0,1,2,0,1,1,0,6,6,0,1,2,0,5,5,0,8,14,0
201606M015039,-2.349145,53.404544,1,1,3,7,10.49,3,6,30,3,2,5,0,5,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,6,0,0,6,0,0,13,0,0,3,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,2,0,0
201606M017024,-2.347547,53.405996,1,1,1,2,18.5,3,6,30,6,2,4,0,0,1,1,1,4,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,2,0,0,1,0,0,6,0,0,4,0,0
201606M020298,-2.311557,53.441861,1,1,1,6,21.50,3,3,40,3,4,6,0,4,4,2,2,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,2,0,0
201606N016021,-2.299562,53.589907,1,2,1,4,10.50,5,6,30,3,4,6,0,0,1,1,1,0,0,1,20,9,0,9,3,0,10,10,0,6,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,5,0,1,1,0,1,6,0,1,2,0,6,8,0,2,1,0
201606N024753,-2.369435,53.577838,1,1,2,7,17.15,3,6,30,0,0,0,0,0,4,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,2,0,0
201606P018238,-2.169635,53.615491,1,1,5,1,2.20,4,6,30,6,2,3,0,0,4,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,2,0,0,13,0,0,7,0,0,7,0,0,2,0,0,1,0,0,6,0,0,1,0,0,4,0,0,12,0,0
201606P022627,-2.154482,53.63454,1,1,1,2,21.28,6,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,1,0,0,13,0,0,7,0,0,10,0,0,4,0,0,1,0,0,6,0,0,1,0,0,4,0,0,14,0,0
201606P024085,-2.189244,53.602554,1,1,2,2,22.49,3,6,30,0,0,0,0,8,4,2,2,0,0,1,9,0,0,17,0,0,10,0,0,9,0,0,1,0,0,13,0,0,7,0,0,4,0,0,4,0,0,1,0,0,6,0,0,1,0,0,5,0,0,11,0,0
201606Q022189,-2.139954,53.54479,1,1,1,7,0.59,3,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,16,0,0
201606Q023650,-2.169561,53.502695,1,1,1,6,14.20,5,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,3,0,0,2,0,0,7,0,0,2,0,0
201606Q024757,-2.113629,53.531255,1,2,2,7,19.7,3,6,30,3,4,6,0,4,4,1,2,0,0,1,9,9,0,18,18,0,10,10,0,2,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,7,5,0,13,11,0
201606Q024758,-2.125505,53.567943,1,1,1,5,23.1,5,6,30,3,4,6,0,0,4,1,1,0,0,1,9,0,0,18,0,0,1,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,2,0,0,5,0,0,8,0,0
201606X017422,-2.461109,53.547093,1,2,1,2,3.25,1,3,70,0,0,0,0,0,6,1,1,0,0,1,21,9,0,18,18,0,10,10,0,9,9,0,6,6,0,4,13,0,9,9,0,12,12,0,1,4,0,1,1,0,1,2,0,1,2,0,9,5,0,2,1,0
201606X017610,-2.137196,53.592415,1,5,3,2,9.32,1,3,70,0,0,0,0,0,1,1,1,0,0,2,21,9,9,11,18,18,10,10,10,9,9,9,6,1,6,13,10,13,9,6,9,12,6,12,1,3,1,1,1,1,1,2,6,1,1,1,10,8,8,6,28,5
201606X019178,-2.271731,53.598764,1,4,1,7,1.57,1,3,70,0,0,0,0,0,5,2,2,0,0,1,9,9,9,18,18,18,10,10,10,9,9,9,6,6,6,10,10,10,9,9,9,12,12,12,3,1,1,1,1,1,6,6,6,1,1,1,4,8,7,4,1,10
201606X024459,-2.376808,53.488055,1,1,1,5,20.36,1,3,50,0,0,0,0,0,5,1,2,4,0,2,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,9,0,0,1,0,0
2016076006303 ,-2.724666,53.296551,1,2,1,5,14.25,3,6,30,3,4,6,0,0,1,1,2,0,0,2,9,9,0,9,18,0,10,10,0,5,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,1,0,6,1,0,2,1,0,11,6,0,1,3,0
2016076013650 ,-2.689649,53.007384,1,1,1,5,21.5,3,6,60,0,0,0,0,0,6,3,3,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,1,0,0,4,0,0,4,0,0,1,0,0,6,0,0,1,0,0,6,0,0,16,0,0
2016076014119 ,-3.060672,53.289919,1,1,1,6,12.3,6,6,30,0,0,0,0,0,1,1,2,0,0,1,19,0,0,4,0,0,9,0,0,9,0,0,6,0,0,13,0,0,1,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,11,0,0
2016076046924 ,-2.903715,53.175124,1,1,2,3,16.31,6,6,30,0,0,0,0,0,1,2,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0,11,0,0,16,0,0
2016076071119 ,-2.466304,53.098435,1,1,2,6,5.20,5,6,30,3,4,6,0,4,4,1,1,0,0,1,3,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,8,0,0,4,0,0
2016076091712 ,-2.594066,53.380457,1,3,1,4,18.33,3,6,30,0,0,0,0,0,1,1,1,0,0,1,9,9,9,18,2,2,10,10,10,9,9,9,5,6,6,13,13,13,9,9,9,12,12,12,4,3,3,1,1,1,6,6,6,2,1,2,11,6,6,6,15,6
2016076101095 ,-2.458758,53.20326,1,2,3,6,17.35,3,6,60,0,0,0,0,0,1,1,1,0,0,2,9,9,0,16,17,0,10,10,0,9,9,0,6,6,0,13,13,0,1,9,0,10,12,0,1,1,0,1,1,0,6,6,0,1,1,0,9,8,0,10,7,0
2016076128013 ,-2.399464,53.071917,1,1,1,3,21.33,3,3,70,0,0,0,0,0,6,1,1,0,0,2,21,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,0,0,3,0,0
2016076171822 ,-2.106348,53.171502,1,2,3,6,21.51,3,6,60,0,0,0,0,0,1,1,2,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,1,6,0,13,13,0,9,1,0,12,12,0,1,1,0,1,1,0,6,6,0,1,2,0,5,8,0,11,24,0
2016076191363 ,-2.191779,53.190398,1,2,5,2,18.16,3,6,40,0,0,0,0,0,1,1,1,0,0,2,9,9,0,18,18,0,10,10,0,9,9,0,2,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,2,0,5,6,0,15,1,0
2016076210505 ,-2.534489,53.41051,1,2,1,5,17.40,4,3,40,0,0,0,0,0,1,1,1,0,0,1,9,5,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,2,0,5,3,0,1,1,0,1,1,0,1,1,0,6,6,0,2,15,0
2016076210572 ,-2.694593,52.99602,1,2,1,5,18.46,3,6,60,0,0,0,0,0,1,1,1,0,0,2,5,21,0,16,17,0,10,10,0,9,9,0,5,1,0,13,13,0,7,9,0,4,12,0,3,3,0,1,1,0,6,1,0,1,1,0,8,9,0,17,1,0
2016076231163 ,-2.811744,53.269319,1,1,3,1,15.55,3,3,70,0,0,0,0,0,1,1,1,0,0,2,9,0,0,18,0,0,10,0,0,9,0,0,2,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,7,0,0,10,0,0
2016076245406 ,-2.388953,53.116278,1,3,2,6,22.20,3,6,60,0,0,0,0,0,6,1,1,0,0,2,9,9,9,18,18,18,10,10,10,9,9,9,6,6,6,13,13,13,9,9,7,12,12,12,1,3,1,1,1,1,6,6,6,1,1,2,8,8,8,9,12,5
2016076272060 ,-2.55303,53.318154,1,2,1,1,10.4,3,6,50,6,4,6,0,0,1,1,1,0,0,2,9,5,0,9,18,0,10,10,0,6,8,0,6,6,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,6,6,0,2,1,0,9,10,0,1,32,0
2016076282378 ,-2.575817,53.391675,1,1,1,3,6.0,6,6,30,0,0,0,0,4,1,1,1,0,0,2,3,0,0,17,0,0,10,0,0,9,0,0,5,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,6,0,0,10,0,0
2016076293554 ,-2.211459,53.320821,1,2,2,5,14.13,3,6,30,0,0,0,0,0,1,1,1,0,0,1,9,9,0,16,17,0,10,10,0,9,9,0,6,6,0,13,13,0,9,1,0,12,12,0,1,1,0,1,1,0,6,6,0,2,1,0,11,9,0,11,2,0
2016076305218 ,-2.225855,53.209754,1,1,1,1,20.53,3,6,30,0,0,0,0,0,4,1,1,0,0,2,19,0,0,18,0,0,10,0,0,9,0,0,1,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,12,0,0
2016076309214 ,-2.882865,53.281776,1,2,1,5,13.3,6,6,30,0,0,0,0,0,1,1,1,0,0,1,21,21,0,18,4,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,1,1,0,1,1,0,7,9,0,1,3,0
2016076328000 ,-2.616369,53.37896,1,1,1,7,15.22,6,6,20,1,4,6,0,0,1,1,1,0,0,2,3,0,0,16,0,0,10,0,0,3,0,0,5,0,0,13,0,0,8,0,0,7,0,0,1,0,0,1,0,0,2,0,0,1,0,0,4,0,0,3,0,0
2016076328878 ,-2.523202,53.064884,1,1,1,1,11.37,4,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,16,0,0,10,0,0,1,0,0,6,0,0,13,0,0,7,0,0,4,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,3,0,0
2016076346119 ,-2.370539,53.070258,1,2,2,2,5.37,3,6,60,0,0,0,0,0,6,1,1,0,0,2,21,19,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,1,1,0,1,1,0,6,6,0,10,4,0
2016076346878 ,-2.74576,53.20768,1,3,1,2,18.4,3,6,60,3,4,4,0,0,4,1,1,0,0,2,9,3,9,9,18,18,10,10,10,8,8,8,6,6,6,13,13,13,9,9,9,12,12,12,4,1,1,1,1,1,6,6,6,2,1,2,9,4,10,13,8,1
2016076373050 ,-2.753263,53.034245,1,3,2,5,15.45,4,6,40,0,0,0,0,0,1,1,2,0,0,2,9,9,9,18,18,18,10,10,10,9,9,9,6,6,6,13,13,13,9,9,1,12,12,11,1,3,1,1,1,1,3,3,2,1,2,2,11,7,6,4,10,1
